"","uid","memory","expectation","target","Test_T1_suspectIdentified","confidence_rating","justification_justification","demographics_age","demographics_gender","demographics_country","CID","Miss","TPFoilID","CR","TAFoilID"
"698",5278151974322176,"S","L","P","F50",20,"I think I remember her face looking like that. There were a few others in the lineup that I considered, but this was the closest to what I remember.",27,"female","USA",0,0,1,0,0
"699",5278611535822848,"W","L","P","Silhouette",50,"None of the faces looked familiar to me, so I checked the box for not present. I'm honestly very unsure though.",43,"female","USA",0,1,0,0,0
"700",5279112704819200,"S","H","P","F50",85,"She had thick frizzy hair and tanned skin",29,"female","USA",0,0,1,0,0
"701",5280595340951552,"S","L","A","Silhouette",100,"I made my decision because by looking at each of the faces provided and recalling whether I remembered them. I did not recall any of the faces.",24,"female","USA",0,0,0,1,0
"702",5281853229498368,"S","L","P","F147",90,"she looked like the person i saw",51,"female","USA",0,0,1,0,0
"703",5283962058440704,"S","H","A","F147",70,"i considered her face shape, eye color, and hair color/length",55,"female","USA",0,0,0,0,1
"704",5284891314880512,"W","H","P","F147",30,"I based my selection based on the color and style of hair and the shape of her face.",39,"male","USA",0,0,1,0,0
"705",5285211759706112,"W","H","P","Silhouette",60,"I was thinking back to the original video, and I do not believe the person shown in the video was present in the line-up. However number 1(first photo) made me think long and hard. But I wasn't confident it was her",28,"male","USA",0,1,0,0,0
"706",5286445556170752,"S","H","P","F50",25,"looks the closest I guess",38,"male","USA",0,0,1,0,0
"707",5287384140742656,"S","L","P","Silhouette",90,"I didn't recognize any of the faces present in the line up.  The person from the original video was not present. ",37,"female","USA",0,1,0,0,0
"708",5287428499701760,"S","L","P","F147",80,"She had the same type of face as best as I can remember.",49,"female","USA",0,0,1,0,0
"709",5289271174889472,"S","H","A","F50",70,"The other individuals did not look familiar. I knew the girl had dark hair, was young. ",41,"female","USA",0,0,0,0,1
"710",5289706308763648,"W","L","P","Silhouette",90,"The girl in the original lineup had blue eyes and a larger forehead, none of the women here had that.",27,"female","USA",0,1,0,0,0
"711",5290946346352640,"W","L","A","Silhouette",90,"I did not recognize any of the faces, so assumed she wasn't there.",37,"female","USA",0,0,0,1,0
"712",5291332759191552,"W","L","A","F176",60,"I tried my best to remember what they looked like and tried to find the person in the lineup. ",34,"male","USA",0,0,0,0,1
"713",5292113906368512,"W","H","P","F68",75,"I believe she had wavy to curly hair and most people in the line up had straight hair.",28,"female","USA",1,0,0,0,0
"714",5292576236109824,"S","L","P","F68",98,"Her eyes were distinct, and her hair was similar, the woman was white, and has same skin tone.",24,"female","USA",1,0,0,0,0
"715",5292969947037696,"S","L","P","Silhouette",50,"I chose that the original actress was not present because none of the people in the lineup had the same eyes as the actress in the video. I only saw her face briefly, but her eyes and eyebrows stood out as the most prominent features I could remember.",30,"male","USA",0,1,0,0,0
"716",5293094702415872,"W","L","P","Silhouette",85,"I felt like none of the women looked quite like the one from the video.",32,"female","USA",0,1,0,0,0
"717",5294831748251648,"S","L","P","F68",80,"I'm not 100% sure that it's her, but her eyes and face structure looked very similar.",25,"female","USA",1,0,0,0,0
"718",5298060909346816,"W","L","P","Silhouette",80,"Looked for similar features and couldn't match what I remembered to any of the faces in the line up.",36,"female","USA",0,1,0,0,0
"719",5300122493648896,"S","L","P","F68",0,"she kind of looked like her. dark hair face was about the same.",51,"male","USA",1,0,0,0,0
"720",5301175968595968,"W","H","P","F68",70,"length and color of hair, facial structure, spacing of eyes",51,"male","USA",1,0,0,0,0
"721",5301971258966016,"S","H","A","F34",30,"I mostly saw the back of her head but she seemed familiar?",35,"female","USA",0,0,0,0,1
"722",5303821131579392,"W","L","A","F147",75,"She is just the one that I recognized the most. Her features and hair style look like the young lady in the vid.",46,"male","USA",0,0,0,0,1
"723",5304187193655296,"W","H","A","Silhouette",30,"I tried to recall to the best of my knowledge what the person looked like, and didn't think anyone in the lineup really stood out.",21,"female","USA",0,0,0,1,0
"724",5307904705953792,"W","L","A","Silhouette",20,"I tried to recall the woman from the first video and what she looked like. None of the women in the lineup looked like the same woman to me. However, I am not completely confident in my decision.",31,"female","USA",0,0,0,1,0
"725",5310779515469824,"W","L","A","F50",40,"I tried to remember the facial features from the person in the original video.",35,"male","USA",0,0,0,0,1
"726",5312482654552064,"W","H","P","Silhouette",75,"I remember the shape of her face and when I looked at the lineup you gave I did not see her in it.",40,"female","USA",0,1,0,0,0
"727",5312593853939712,"W","L","P","F68",80,"I based it on her face type and hair do. I think it was her.",33,"male","USA",1,0,0,0,0
"728",5314224398008320,"S","L","P","F34",50,"I tried to go with my initial gut instinct. I carefully looked at each photo in order and the one I selected looked REALLY familiar. ",32,"female","USA",0,0,1,0,0
"729",5314699881086976,"S","H","P","F68",80,"It looked like the same face as I saw in the first video.  She just looked familiar.",36,"female","USA",1,0,0,0,0
"730",5315042455060480,"S","H","P","F147",20,"I tried to recall the face and hair style.",63,"female","USA",0,0,1,0,0
"731",5315224789843968,"S","L","P","F147",75,"I think one women is using the infrontof laptop near by the using something that girls ",31,"male","USA",0,0,1,0,0
"732",5315474367709184,"W","H","P","Silhouette",60,"I just didn't feel like any were the same person.",35,"male","USA",0,1,0,0,0
"733",5315540201504768,"S","H","P","F68",50,"looked like the same person",67,"male","USA",1,0,0,0,0
"734",5315949582352384,"S","L","P","F68",50,"I noticed during the video that the person's face looked similar to that of someone I know in real life. I found a person in the lineup whose face also looked similar to that person and chose them.",56,"female","USA",1,0,0,0,0
"735",5317180006596608,"W","L","P","F68",60,"shape face and facial features.",35,"female","USA",1,0,0,0,0
"736",5317928673083392,"S","H","P","F147",75,"This is the person that looks like the person in the video.  However, I was not 100% sure of my answer as the last person in the line up also could have been the correct choice",43,"male","USA",0,0,1,0,0
"737",5318001553309696,"S","H","P","F68",40,"The girl looked like the one I saw, eyes and nose",36,"male","USA",1,0,0,0,0
"738",5318117181882368,"S","H","P","F68",100,"I remembered her face.",28,"male","USA",1,0,0,0,0
"739",5319278316224512,"S","L","P","F147",39,"Looks quite a bit like her, and I am almost certain it is her.",38,"female","USA",0,0,1,0,0
"740",5320778199334912,"S","L","P","F68",20,"I was trying to determine the skin tone color and facial structure.",26,"male","USA",1,0,0,0,0
"741",5321594243121152,"W","L","P","F147",90,"Her face and hair resemble what I remember.",56,"female","USA",0,0,1,0,0
"742",5322313700474880,"W","L","A","Silhouette",70,"I did not recognize the face of the person among the faces in the lineup.",37,"female","USA",0,0,0,1,0
"743",5323038677532672,"S","H","P","F147",50,"I used the information of remembering how her face looked, and the way her hair was parted.",29,"female","USA",0,0,1,0,0
"744",5323853714685952,"S","H","P","F147",30,"I thought I recognized the person. There were maybe three choices I was considering. I just went by what I remembered, but I don't feel too confident, I've never been good at this kind of thing; I'm bad with faces, to be honest.",29,"male","USA",0,0,1,0,0
"745",5325870285717504,"S","L","A","Silhouette",65,"Her nose was very prominent in the original video so it was easy to remember ",27,"female","USA",0,0,0,1,0
"746",5327126613983232,"W","H","P","F68",70,"After comparing the people in the lineup, this person appears to be the most similar to the image of the girl in the original video.",31,"male","USA",1,0,0,0,0
"747",5328741387468800,"W","L","P","F68",65,"It was the forehead.  The young lady from the first video has a steep slope to her forehead that makes her distinctive.",38,"female","USA",1,0,0,0,0
"748",5331003576942592,"S","H","P","F147",60,"I tried to remember what her nose, and eyes mostly looked like. I could not use her hair as a distinguisher because they all had about the same hair and she could have changed it ",27,"female","USA",0,0,1,0,0
"749",5331851480662016,"S","L","A","F134",40,"The woman I picked have some similarities to the woman I saw such as the jaw line and nose but I'm not 100 percent.",26,"male","USA",0,0,0,0,1
"750",5333483702452224,"W","H","A","F134",80,"I picked the one who looked most like the woman in the first video. ",33,"female","USA",0,0,0,0,1
"751",5336353613021184,"S","H","P","Silhouette",33,"I just didn't see the face I slightly remember from the video.",31,"male","USA",0,1,0,0,0
"752",5336737760935936,"S","L","A","Silhouette",50,"I used the fact that there was only a 70% chance that the person was in there.",35,"female","USA",0,0,0,1,0
"753",5337168650174464,"S","H","P","F68",85,"I looked for familiarity, and certain facial features that I remember from the video",36,"female","USA",1,0,0,0,0
"754",5337555331448832,"S","L","P","F68",100,"Remembered are facial structure and what she looked like.",23,"male","USA",1,0,0,0,0
"755",5339703150641152,"W","L","A","Silhouette",95,"The original person i saw had distinctive hair and facial shape and i am almost positive that she was not in this lineup at all. ",68,"male","USA",0,0,0,1,0
"756",5341677510197248,"S","L","P","F68",85,"The shape of the face, in combination with the hairstyle, was the determining factor.",29,"male","USA",1,0,0,0,0
"757",5343404405817344,"S","H","A","F176",40,"From what I remember she resembles her",30,"female","USA",0,0,0,0,1
"758",5343779074605056,"S","H","A","F147",50,"The facial features seemed similar.",24,"female","USA",0,0,0,0,1
"759",5344108461686784,"S","H","A","Silhouette",65,"I didn't feel like any of the faces in the lineup look like the lady in the video.",24,"male","USA",0,0,0,1,0
"760",5344889608863744,"S","H","A","F34",70,"The person in the video was young and had a 'baby face"". I used my memory and tried to visualize that person when choosing in the lineup. ",57,"male","USA",0,0,0,0,1
"761",5345811600769024,"W","L","A","Silhouette",70,"I looked at the photos but none of them struck me as someone I had seen before.",38,"female","USA",0,0,0,1,0
"762",5346737837309952,"S","H","A","Silhouette",10,"I just tried to remember what she looked like",26,"female","USA",0,0,0,1,0
